credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1059,390.54,10.30895266,19.84,702,2042.041667,8.900685318713995,71.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1249,301.04,10.858999,4.98,662,6630.041667,9.064736398117391,72.6,1,0,0,0,0,1,0,0,0,0,0
1,0.1154,659.91,11.47210347,17.81,707,3629.0,4.543294782270004,0.0,2,0,0,1,0,0,0,0,0,0,1
1,0.0743,217.52,10.66895539,1.65,777,2879.0,7.900636613018005,9.5,0,0,0,0,0,0,0,0,0,0,1
1,0.1028,388.79,11.48246626,5.58,697,4800.041667,9.852720435482475,30.0,0,0,0,0,0,0,0,0,1,0,0
1,0.087,158.31,10.77895629,0.38,717,12930.04167,6.212606095751519,7.3,2,1,0,0,0,0,0,0,0,1,0
1,0.1217,319.64,11.00209984,19.28,672,4740.0,9.245610986058102,91.7,2,0,1,1,0,0,1,0,0,0,0
1,0.1028,103.68,11.22524339,9.7,682,12780.0,7.652545692693921,45.3,0,3,0,0,0,1,0,0,0,0,0
1,0.0964,154.08,11.00209984,12.94,697,2969.041667,7.945555428253489,9.9,3,0,0,0,0,0,0,0,1,0,0
1,0.1059,650.9,11.58988651,11.96,707,5070.0,9.952515783603483,97.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1375,81.74,10.75790288,24.08,667,2820.0,9.365290731974005,75.8,1,0,0,0,1,0,0,0,0,0,0
1,0.0901,238.54,9.875088078,10.37,712,1230.041667,8.277411998949004,43.7,0,0,0,0,1,0,0,0,0,0,0
1,0.128,335.98,10.98189713,7.51,662,4109.041667,8.889032571874742,80.6,3,0,2,0,0,0,1,0,0,0,0
1,0.1217,93.23,10.71441777,19.19,692,4440.041667,4.48863636973214,44.0,1,3,0,1,1,0,0,0,0,0,0
1,0.0933,95.87,10.50780352,2.69,697,4680.0,7.30854279753919,33.2,2,0,0,0,1,0,0,0,0,0,0
1,0.0996,95.94,10.1266311,14.16,692,1918.041667,8.870943863837724,33.7,0,0,0,0,0,0,1,0,0,0,0
1,0.128,554.37,11.03488966,19.22,677,3060.041667,9.778037701818713,69.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1438,859.07,11.28978191,20.79,682,3059.041667,10.340031342881556,61.5,3,0,0,1,0,0,0,0,0,0,1
1,0.0838,472.68,11.2515607,7.96,772,5909.041667,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0
1,0.1091,586.9,11.22524339,10.34,697,2669.041667,10.060149362549504,90.7,1,0,0,0,0,1,0,0,0,0,0
1,0.0964,224.69,9.878169745,21.23,772,5881.0,9.700452954144632,48.0,0,0,0,0,0,0,0,0,0,1,0
1,0.128,483.81,10.49460201,8.47,662,2670.041667,8.868554040531201,93.5,2,0,0,1,0,0,1,0,0,0,0
1,0.1217,399.55,10.08580911,14.5,672,1950.041667,9.134970064951407,43.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1186,232.04,10.82774645,17.02,672,4380.0,8.81269461292015,94.6,3,0,0,0,0,0,1,0,0,0,0
1,0.0964,802.47,11.22524339,17.06,767,5691.041667,9.394160804893874,12.1,4,0,0,1,0,0,0,0,0,0,1
1,0.1091,304.9,11.16368368,18.96,692,5430.0,8.656955133791396,43.2,1,1,0,0,0,0,1,0,0,0,0
1,0.1249,836.23,11.27545477,7.99,692,4739.0,8.784315349902657,21.8,0,1,0,0,0,0,0,0,0,0,1
1,0.0775,124.89,10.08580911,6.0,752,2729.041667,7.888709524182015,12.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1028,113.4,10.77895629,17.65,687,2070.0,8.232706009860976,55.4,2,0,0,0,1,0,0,0,0,0,0
1,0.1407,842.47,11.69524702,12.81,677,5340.041667,10.42522344230968,91.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1091,817.41,11.19821472,22.13,737,9900.0,8.152774052744075,4.5,1,0,0,1,0,0,1,0,0,0,0
1,0.1596,421.65,10.46287474,20.82,667,6750.041667,9.584314812992977,48.9,3,1,0,0,0,0,1,0,0,0,0
1,0.0933,575.17,11.00209984,9.96,732,2732.041667,8.810459642161918,47.5,1,0,0,0,0,0,0,1,0,0,0
1,0.1312,405.03,11.56171563,18.25,667,4358.0,8.676246121270838,53.8,2,0,0,0,1,0,0,0,0,0,0
1,0.128,167.99,10.14564911,18.65,662,1380.0,8.529516941105069,72.3,0,1,0,0,0,0,1,0,0,0,0
1,0.0996,677.22,10.89857098,3.77,722,6149.0,9.734417801417921,39.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1154,131.99,10.83863929,9.14,667,3990.0,6.139884552226255,92.6,0,0,0,0,1,0,0,0,0,0,0
1,0.0933,281.2,10.1266311,0.0,712,3360.041667,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0
1,0.0964,802.47,10.77895629,9.78,742,2550.0,9.022081222515475,12.7,4,0,0,0,0,0,1,0,0,0,0
1,0.1091,505.16,11.61728548,10.86,687,3420.041667,10.74776657509999,93.6,0,0,0,0,0,1,0,0,0,0,0
1,0.0743,180.23,10.62861778,2.32,772,2610.041667,7.8826922062890254,6.6,0,0,0,0,0,0,0,0,1,0,0
1,0.0933,798.84,11.51292546,1.57,762,6359.041667,2.8903717578961645,0.1,5,0,0,1,0,0,0,0,0,0,1
1,0.0933,319.54,10.50506754,19.46,727,4470.041667,6.71901315438526,6.6,2,0,0,1,1,0,0,0,0,0,0
1,0.0964,32.1,8.517193191,18.0,702,1200.041667,6.8690144506657065,26.0,2,0,0,0,0,0,1,0,0,0,0
1,0.0964,192.6,9.798127037,2.87,697,1199.041667,7.349230824613334,29.3,1,0,0,0,0,0,1,0,0,0,0
1,0.1407,764.64,11.81303006,3.66,672,5790.0,9.283033057369623,52.3,2,3,0,1,0,0,0,0,1,0,0
1,0.0712,30.94,11.69524702,0.65,792,3810.041667,7.708859601047175,3.8,1,0,0,0,1,0,0,0,0,0,0
1,0.0901,381.66,11.51961693,6.64,722,10290.04167,8.936824154997302,18.6,0,0,1,0,0,1,0,0,0,0,0
1,0.1249,301.04,11.00209984,4.64,662,2222.0,9.030735122676456,34.4,0,2,0,1,0,0,1,0,0,0,0
1,0.1438,687.25,11.32659589,16.05,667,2190.0,10.21442217679806,86.6,0,0,0,0,0,1,0,0,0,0,0
1,0.0964,320.99,11.1124479,3.6,712,2850.0,9.22601685136119,26.2,0,1,0,0,0,0,1,0,0,0,0
1,0.147,862.97,11.3736634,5.79,677,4739.0,8.345217926676428,75.2,2,0,0,1,0,0,0,0,0,0,1
1,0.0807,250.95,10.89673933,10.44,767,3449.041667,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0
1,0.0743,87.01,10.28793329,3.96,767,3930.0,7.480992162869525,5.0,1,0,0,0,1,0,0,0,0,0,0
1,0.0775,62.45,10.08580911,2.4,742,2290.041667,6.856461984594587,55.8,1,0,0,1,1,0,0,0,0,0,0
1,0.1375,851.41,11.22524339,19.78,687,2399.041667,9.418085981110297,43.6,2,0,0,1,0,0,0,0,1,0,0
1,0.1059,244.09,10.59600954,12.1,687,4019.0,8.976514972315112,30.8,3,2,0,0,0,1,0,0,0,0,0
1,0.1438,687.25,10.65725935,15.7,672,3690.0,9.121618441915379,96.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1122,656.86,10.55986701,14.04,702,1800.0,9.988655564906006,53.7,3,0,0,0,0,0,1,0,0,0,0
1,0.128,537.57,11.48440253,12.43,667,2580.0,8.362175469149628,63.0,3,0,0,0,1,0,0,0,0,0,0
1,0.0964,320.99,10.12502982,8.17,712,3300.0,8.406485069431817,63.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0996,386.99,11.51292546,8.17,707,3839.041667,10.14305548226448,45.2,2,0,0,0,0,0,1,0,0,0,0
1,0.0838,315.12,11.58058411,2.28,742,4740.0,9.618734519590227,65.2,2,0,0,0,0,0,0,0,0,0,1
1,0.1059,292.91,10.16277015,5.56,682,1350.041667,8.756839814829462,39.5,2,0,0,0,0,0,0,0,0,1,0
1,0.0807,125.48,9.980448594,10.33,742,1920.041667,8.226305988015508,55.8,1,0,0,0,0,0,1,0,0,0,0
1,0.0933,383.45,11.13663073,7.47,717,5580.041667,9.338821533624722,41.6,0,2,0,0,0,0,1,0,0,0,0
1,0.1343,523.78,10.49127422,17.4,667,10380.04167,9.82032331127536,73.3,0,1,0,0,0,0,1,0,0,0,0
1,0.1217,199.78,11.69524702,6.81,662,2041.041667,9.878426121940757,77.3,0,0,0,0,1,0,0,0,0,0,0
1,0.0933,575.17,11.53272809,16.95,747,3630.0,9.25569607369698,8.2,2,0,0,0,0,0,1,0,0,0,0
1,0.0901,95.42,9.210340372,6.72,707,3329.0,7.940583827104244,51.1,3,1,0,0,0,0,1,0,0,0,0
1,0.0901,477.07,11.17043516,6.88,742,4589.041667,8.74798740166097,14.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0807,345.06,11.03488966,14.07,792,7867.041667,10.406109618951431,21.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1122,155.19,9.893437217,23.03,717,2580.0,8.412054873292933,13.0,0,0,0,1,1,0,0,0,0,0,0
1,0.0996,644.97,11.21171226,13.28,732,1770.0,7.76004068088038,9.8,1,0,0,0,0,0,0,0,1,0,0
1,0.0712,92.8,11.01205017,1.19,797,6270.041667,7.97522083865341,4.0,0,0,0,0,1,0,0,0,0,0,0
1,0.0996,306.36,10.96819829,21.93,727,4593.041667,10.174239617765064,28.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1154,143.53,9.998797732,24.71,707,1291.041667,8.694167141883597,25.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0964,288.89,11.62625415,10.36,702,6119.0,10.23232356440836,85.5,2,0,1,1,0,1,0,0,0,0,0
1,0.0933,87.88,11.62625415,13.46,702,6120.0,10.23232356440836,85.5,2,0,1,1,1,0,0,0,0,0,0
1,0.0901,381.66,11.69524702,4.28,722,4080.041667,8.9005490139363,45.8,1,1,0,0,1,0,0,0,0,0,0
1,0.1122,197.06,10.80972795,0.0,672,2519.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0
1,0.0807,83.92,10.59663473,16.68,737,6988.0,9.863238310628443,48.3,0,0,0,0,0,1,0,0,0,0,0
1,0.0964,481.48,10.59663473,4.05,717,2759.041667,9.358932776026009,85.9,3,0,0,0,0,0,0,0,0,0,1
1,0.0996,253.16,10.16585182,6.14,697,2040.041667,6.899723107284872,34.2,1,0,0,0,0,0,1,0,0,0,0
1,0.0743,77.69,13.16542287,2.45,762,6240.0,11.858555639376206,9.4,5,1,0,0,1,0,0,0,0,0,0
1,0.1014,97.0,11.69524702,8.71,687,2311.041667,5.298317366548036,1.1,1,1,0,0,1,0,0,0,0,0,0
1,0.1046,259.87,11.69524702,11.28,692,5018.041667,11.060069962557527,80.6,1,0,0,1,1,0,0,0,0,0,0
1,0.0743,124.3,11.04292184,5.82,772,5430.0,6.651571873589727,4.8,0,0,0,0,0,0,0,0,1,0,0
1,0.133,67.68,9.798127037,22.0,662,1470.0,6.949856455000773,37.2,3,1,0,0,0,0,1,0,0,0,0
1,0.133,406.07,10.20359214,7.16,662,1530.041667,4.927253685157205,3.2,1,1,0,1,0,0,1,0,0,0,0
1,0.0983,241.41,11.47210347,2.69,712,4709.0,7.573017256052546,47.4,0,0,1,0,0,1,0,0,0,0,0
1,0.1393,170.72,10.54534144,20.72,662,7109.041667,9.718000992399016,18.3,1,1,0,1,0,0,0,0,0,0,1
1,0.0838,293.85,9.392661929,0.0,737,1139.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0
1,0.133,318.09,10.81977828,17.04,662,6179.0,8.552946361122055,97.8,3,0,1,0,0,1,0,0,0,0,0
1,0.092,63.79,10.08580911,18.65,727,3455.041667,6.393590753950631,14.2,2,1,0,0,0,0,0,0,0,1,0
1,0.0743,217.52,11.00209984,1.72,807,7230.0,8.071843149609158,1.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1236,667.74,11.79810441,13.42,687,3420.041667,10.738286193554881,92.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1236,133.55,10.81977828,8.66,662,6839.041667,9.14644164612595,44.1,1,0,1,1,0,0,1,0,0,0,0
1,0.1014,421.14,10.59663473,17.01,752,4349.0,10.489745271417972,56.2,2,0,0,0,0,0,1,0,0,0,0
1,0.1362,339.94,10.80972795,1.21,672,2519.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0
1,0.1078,365.51,11.00209984,14.26,702,6780.041667,8.983941527941301,89.6,0,0,0,0,0,0,1,0,0,0,0
1,0.0807,313.69,10.11050172,9.95,752,5167.0,9.050523670522297,21.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1583,876.83,11.69524702,18.08,677,3330.0,11.050524859350896,86.1,2,2,0,0,0,1,0,0,0,0,0
1,0.1362,316.99,10.30895266,21.88,667,1601.041667,8.913281137711804,82.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1236,701.12,10.77895629,0.85,682,2579.0,6.461468176353717,13.6,1,0,0,1,0,0,0,0,0,0,1
1,0.1014,485.0,11.38845009,13.73,732,5489.0,9.609384912281424,35.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1236,133.55,10.59653473,9.48,662,4080.041667,7.980707820869669,28.4,3,0,0,0,0,0,1,0,0,0,0
1,0.0838,362.39,11.58058411,8.16,757,5790.0,9.815475675212914,50.6,1,0,0,0,0,1,0,0,0,0,0
1,0.0712,108.27,10.26813067,0.0,777,3034.041667,5.017279836814924,7.5,1,0,0,0,1,0,0,0,0,0,0
1,0.1236,240.39,9.757305042,4.58,662,3840.041667,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0
1,0.0743,62.15,11.12714533,9.99,767,8190.041667,7.814399633804487,5.4,1,1,0,0,1,0,0,0,0,0,0
1,0.0838,66.18,9.893437217,2.36,722,5790.0,7.306531398939505,62.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1109,327.82,10.63344871,19.32,702,2849.0,9.640107772607312,87.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0743,69.14,11.69524702,7.67,762,6007.041667,9.976830946760337,29.5,1,0,0,1,1,0,0,0,0,0,0
1,0.1078,313.3,11.02190247,14.06,702,5700.041667,8.47261414801827,15.5,2,0,0,1,0,0,0,0,1,0,0
1,0.1141,329.34,11.27090486,14.03,692,4470.041667,9.044757931186505,27.6,3,1,1,0,0,0,1,0,0,0,0
1,0.1236,292.97,10.727663,15.53,677,1848.0,9.047233034106032,44.2,1,0,0,0,1,0,0,0,0,0,0
1,0.0838,315.12,11.15051985,14.03,762,5519.0,9.335562336729565,45.5,5,0,0,0,1,0,0,0,0,0,0
1,0.0807,225.86,11.02190247,17.0,762,5340.041667,9.14494815320913,40.7,4,0,0,1,0,0,1,0,0,0,0
1,0.0838,63.03,10.46493024,18.96,742,2190.0,8.5016733797582,30.6,0,0,0,0,0,0,0,0,0,1,0
1,0.1267,536.57,11.42081018,10.13,677,5280.041667,10.048885755225484,79.8,0,1,0,1,0,0,1,0,0,0,0
1,0.1204,126.29,11.05089001,12.5,667,3300.0,10.300147340682555,80.2,3,0,0,0,0,0,0,0,0,0,1
1,0.0951,192.23,11.60823564,16.87,722,8519.041667,11.115919477403699,41.1,1,0,0,0,0,1,0,0,0,0,0
1,0.1014,97.0,10.77895629,0.0,692,5160.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.092,318.93,11.25480219,5.93,727,4800.0,9.34984141075374,26.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1078,228.45,10.50506754,7.76,687,2010.041667,8.85366542803745,65.7,0,0,0,0,0,1,0,0,0,0,0
1,0.1172,72.78,10.57821615,17.2,667,1410.0,8.489616423646003,69.5,0,1,0,0,1,0,0,0,0,0,0
1,0.1141,16.47,9.878169745,3.69,667,8820.0,9.411647228681218,90.6,0,0,1,0,1,0,0,0,0,0,0
1,0.0775,124.89,10.96127785,1.33,767,2485.041667,7.75190533307861,8.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1109,262.26,11.1844214,5.12,687,1949.041667,9.592468614719909,95.1,0,0,0,1,1,0,0,0,0,0,0
1,0.0838,236.34,11.22524339,6.06,742,3149.041667,8.363342466597977,40.4,0,0,0,0,0,1,0,0,0,0,0
1,0.1204,265.87,10.70738554,16.06,677,1949.041667,8.988446040062405,68.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0775,101.47,10.49127422,2.73,742,2550.0,7.763871287820222,12.4,0,0,0,1,0,0,1,0,0,0,0
1,0.0775,218.55,10.81769612,10.37,767,4410.0,8.800113946766308,9.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1014,38.8,10.30895266,19.76,702,4529.041667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1141,247.0,11.1844214,14.65,682,3329.0,8.632127729508337,47.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1299,673.79,10.77895629,18.98,682,4830.041667,9.521494800613105,42.4,1,0,0,1,0,0,1,0,0,0,0
1,0.1078,79.96,10.54534144,14.84,677,4140.041667,9.207736986106068,33.8,0,0,0,0,1,0,0,0,0,0,0
1,0.1204,498.51,10.75790288,17.95,677,2609.0,9.711297461543568,63.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1488,692.14,11.23848862,7.11,667,3899.041667,9.666118293957936,95.0,0,0,0,1,0,0,1,0,0,0,0
1,0.0951,800.95,11.08214255,2.14,777,4559.041667,8.109826276018477,14.3,6,0,0,0,0,0,0,0,0,0,1
1,0.0983,289.69,9.980448594,4.83,712,1620.041667,8.890685920281129,39.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0838,264.71,10.54796956,13.1,767,7560.041667,8.146709052203319,19.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1267,117.38,10.77895629,13.1,662,9659.041667,9.727406483331627,50.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1078,293.72,10.49127422,7.93,692,2429.041667,9.743494841225237,75.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1267,563.4,11.00209984,20.06,697,4560.041667,9.276783328524896,49.4,0,0,0,0,0,0,0,0,0,1,0
1,0.092,318.93,12.01370075,0.33,732,3600.0,3.828641396489095,0.4,0,0,0,0,0,1,0,0,0,0,0
1,0.0951,230.68,10.38887228,15.84,717,1800.0,8.085794701281568,33.3,1,0,0,0,1,0,0,0,0,0,0
1,0.152,730.04,11.22524339,21.84,677,2640.041667,10.234229114448356,72.7,0,1,0,0,0,0,1,0,0,0,0
1,0.0775,312.22,11.65702581,2.89,807,5160.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0
1,0.0807,250.95,11.00209984,9.58,757,13109.0,9.7553934942914,13.7,1,0,0,0,0,0,0,0,0,1,0
1,0.1425,514.49,10.77895629,19.05,667,6209.0,9.549451979534325,64.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1046,16.25,10.16585182,14.17,692,4919.041667,8.638348312972704,60.7,0,0,0,0,0,0,0,0,0,0,1
1,0.1204,372.22,10.71441777,21.33,697,4710.0,9.789814808047552,66.3,1,0,0,0,0,0,1,0,0,0,0
1,0.0951,320.38,10.91508846,7.59,722,2340.041667,9.033961124637857,20.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1836,504.13,11.33857208,23.04,662,6690.041667,10.097449430486758,93.4,3,0,0,0,0,0,0,0,0,0,1
1,0.1172,413.51,10.49127422,11.9,677,2970.0,9.033125752550372,91.0,3,0,0,0,0,0,1,0,0,0,0
1,0.1014,485.0,11.33857208,19.86,742,2763.041667,8.769973211858753,28.6,4,0,0,0,1,0,0,0,0,0,0
1,0.1172,307.66,11.03488966,20.09,697,6392.041667,9.734536214680345,64.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1078,130.54,10.37349118,0.38,682,1290.041667,6.78897174299217,38.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1299,370.59,10.86856845,17.94,667,3269.0,9.785379464055799,52.1,2,0,0,1,0,0,1,0,0,0,0
1,0.1299,539.03,10.66895539,14.82,677,8159.041667,9.48158813796454,42.3,2,2,0,0,0,0,1,0,0,0,0
1,0.0775,312.22,10.08580911,0.0,787,3809.041667,8.522976436171964,12.1,0,0,0,1,0,0,0,0,0,1,0
1,0.1078,70.17,9.308283446,19.15,692,2399.041667,0.6931471805599453,0.2,2,0,1,1,1,0,0,0,0,0,0
1,0.1078,440.57,10.52406404,12.58,702,2130.0,9.235228087483963,33.0,0,0,0,0,0,0,1,0,0,0,0
1,0.092,175.42,10.51867319,16.74,727,4590.041667,8.789812386190972,48.6,1,0,0,0,1,0,0,0,0,0,0
1,0.1046,194.91,10.81977828,5.06,687,4464.0,9.160834952072344,63.4,1,0,0,0,1,0,0,0,0,0,0
1,0.1172,165.41,11.00209984,0.0,672,2520.0,7.6624678152002375,6.4,1,0,0,0,0,0,1,0,0,0,0
1,0.133,406.07,10.71441777,4.67,662,2849.0,8.883224230278994,38.1,1,0,0,1,0,0,1,0,0,0,0
1,0.1172,82.71,11.03488966,19.29,677,4319.0,8.879193928110318,34.4,3,0,0,1,0,0,1,0,0,0,0
1,0.0838,189.08,10.60905725,12.5,727,2550.0,8.907476977528738,42.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0712,57.23,10.46310334,11.59,772,5970.041667,8.70549681988774,19.0,0,0,0,0,1,0,0,0,0,0,0
1,0.133,338.39,11.69524702,6.31,662,6150.0,10.263048328453317,89.3,0,0,0,1,0,0,0,0,0,0,1
1,0.1204,498.51,11.51292546,15.82,682,9150.0,10.808919541075408,88.8,1,2,0,0,0,0,1,0,0,0,0
1,0.1267,737.78,11.40756495,13.04,697,5100.0,10.03183679096379,30.8,0,1,0,0,0,1,0,0,0,0,0
1,0.092,306.18,11.03488966,13.12,742,5250.041667,10.102625255383492,40.3,1,0,0,1,0,1,0,0,0,0,0
1,0.0951,592.7,10.34174248,16.49,747,4260.041667,10.163811274974622,37.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1014,611.1,10.69194491,9.79,732,5940.041667,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.0951,461.35,11.38586452,9.96,732,5250.041667,8.469262657658687,16.5,0,0,1,0,0,0,1,0,0,0,0
1,0.1583,841.76,11.22524339,15.38,662,3420.041667,9.630562721059254,77.3,0,2,0,0,0,0,1,0,0,0,0
1,0.1078,244.76,11.35040654,1.78,687,9480.0,8.991686725934825,50.5,1,1,1,0,0,0,0,0,0,0,1
1,0.1014,452.67,11.22524339,16.54,722,4800.0,9.5620530240851,39.4,0,0,0,1,0,0,1,0,0,0,0
1,0.1046,649.68,11.65702581,16.2,732,5129.0,10.062327221849518,42.1,2,0,0,0,0,0,1,0,0,0,0
1,0.0838,226.89,12.07254125,15.11,742,4919.041667,11.52726220107028,13.7,6,0,0,0,0,1,0,0,0,0,0
1,0.1204,498.51,11.51292546,14.32,677,4439.0,10.16542865055825,98.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1615,880.78,11.6351431,24.84,682,7619.0,10.840364918018672,93.8,0,1,0,1,0,0,1,0,0,0,0
1,0.1141,658.67,10.96578158,10.14,702,5999.041667,10.059251216519025,70.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1172,231.57,12.20607265,15.46,692,6629.0,11.690410343872657,95.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1014,258.67,10.81977828,8.78,702,3946.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1109,157.36,10.73639668,11.37,677,2729.041667,9.652780082875708,56.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1236,300.48,11.35040654,21.8,677,5069.0,9.524201756211266,48.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1141,658.67,12.8346813,0.63,702,6330.041667,8.84246002419529,0.0,2,0,0,0,0,0,0,0,1,0,0
1,0.1014,129.34,10.49127422,7.07,697,1560.041667,8.347827345782498,53.4,2,0,0,0,0,0,1,0,0,0,0
1,0.1393,170.72,11.1844214,22.57,662,2940.0,10.304877702602262,75.6,2,0,0,0,1,0,0,0,0,0,0
1,0.133,101.52,10.47005058,24.79,697,5569.0,9.979244164935375,73.7,1,0,0,1,0,1,0,0,0,0,0
1,0.1078,365.51,11.28978191,7.56,697,4980.041667,9.815584869360217,81.0,1,1,0,1,0,0,0,0,0,0,1
1,0.0775,337.19,10.08580911,10.1,782,5400.0,7.285506548522785,18.0,1,0,0,0,0,0,0,0,0,0,1
1,0.092,382.72,10.59663473,10.14,747,7800.041667,8.064636475774222,11.0,1,0,1,0,0,0,1,0,0,0,0
1,0.0838,403.36,11.08214255,7.26,757,5580.041667,8.38160253710989,51.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0775,305.97,11.00209984,9.2,797,6270.0,5.3471075307174685,1.9,0,0,0,0,0,1,0,0,0,0,0
1,0.133,676.78,10.81977828,20.42,692,7710.0,9.439386468943006,71.8,2,1,0,0,0,0,1,0,0,0,0
1,0.1236,767.89,11.46163217,16.07,702,2580.0,6.693323668269949,10.3,2,0,0,1,0,1,0,0,0,0,0
1,0.1109,491.73,10.37349118,4.8,697,3480.041667,8.327242607457793,39.4,1,0,0,1,0,0,1,0,0,0,0
1,0.1172,496.22,11.09741002,2.42,682,6329.041667,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1078,228.45,11.14908203,16.51,692,5009.041667,10.005953884080618,98.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1109,819.54,11.40756495,17.11,722,6539.0,10.913742103732497,97.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1078,261.08,11.26446411,16.75,692,4290.041667,10.837795004197082,37.1,0,2,0,0,0,1,0,0,0,0,0
1,0.1078,81.59,11.58058411,16.37,682,9960.041667,9.690603690159534,80.0,1,0,0,0,0,1,0,0,0,0,0
1,0.1078,278.22,11.60823564,18.58,702,7230.0,9.55016412883091,80.3,0,0,0,1,0,0,1,0,0,0,0
1,0.0775,312.22,10.00784757,5.24,792,5010.041667,8.469682208745185,8.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1141,59.28,11.19821472,21.01,692,2580.0,10.080922187756688,89.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0807,376.43,9.903487553,8.88,782,8160.041667,6.51471269087253,2.6,1,0,0,0,0,0,0,1,0,0,0
1,0.0983,804.69,11.1844214,8.98,757,4619.041667,10.94804836055082,14.4,6,0,0,0,0,0,0,0,0,0,1
1,0.1046,812.09,12.13384061,1.88,727,10199.0,9.90093429574841,77.0,2,0,0,0,0,0,0,0,1,0,0
1,0.1078,130.54,10.81977828,15.5,687,8369.0,9.30383071506352,37.2,0,2,0,0,0,0,0,0,1,0,0
1,0.1141,329.34,10.59663473,15.93,692,3539.041667,9.591785974240127,76.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1172,99.25,10.91871823,12.85,682,2670.041667,9.660205067381032,89.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1362,381.58,10.30895266,19.52,667,4412.0,9.72142596194803,71.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1078,310.03,11.21989579,8.22,697,3707.0,7.872836175025724,48.6,1,0,0,0,0,0,1,0,0,0,0
1,0.0838,78.78,10.34174248,10.61,722,7089.041667,7.928045600874777,10.8,1,0,0,0,0,0,1,0,0,0,0
1,0.0951,608.72,11.14186178,11.29,767,9179.0,7.731930721948486,20.7,3,0,0,0,0,0,1,0,0,0,0
1,0.0983,386.25,11.26446411,15.74,722,4379.0,10.243916237796457,31.9,0,0,0,0,0,0,1,0,0,0,0
